path,case_id,label,source,channel,sample_rate,n_samples,duration_s,n_channels,machine_type,cache_path,feature_config_hash,used_in
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011231_ToyCar_case2_normal_IND_ch1_1231.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011231_ToyCar_case2_normal_IND_ch1_1231.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010153_ToyCar_case2_normal_IND_ch1_0153.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010153_ToyCar_case2_normal_IND_ch1_0153.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011206_ToyCar_case4_normal_IND_ch1_1206.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011206_ToyCar_case4_normal_IND_ch1_1206.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010174_ToyCar_case4_normal_IND_ch1_0174.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010174_ToyCar_case4_normal_IND_ch1_0174.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010462_ToyCar_case2_normal_IND_ch1_0462.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010462_ToyCar_case2_normal_IND_ch1_0462.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010390_ToyCar_case2_normal_IND_ch1_0390.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010390_ToyCar_case2_normal_IND_ch1_0390.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010306_ToyCar_case4_normal_IND_ch1_0306.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010306_ToyCar_case4_normal_IND_ch1_0306.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010255_ToyCar_case3_normal_IND_ch1_0255.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010255_ToyCar_case3_normal_IND_ch1_0255.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010483_ToyCar_case3_normal_IND_ch1_0483.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010483_ToyCar_case3_normal_IND_ch1_0483.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010073_ToyCar_case2_normal_IND_ch1_0073.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010073_ToyCar_case2_normal_IND_ch1_0073.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010800_ToyCar_case3_normal_IND_ch1_0800.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010800_ToyCar_case3_normal_IND_ch1_0800.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011310_ToyCar_case3_normal_IND_ch1_1310.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011310_ToyCar_case3_normal_IND_ch1_1310.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010698_ToyCar_case4_normal_IND_ch1_0698.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010698_ToyCar_case4_normal_IND_ch1_0698.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010106_ToyCar_case2_normal_IND_ch1_0106.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010106_ToyCar_case2_normal_IND_ch1_0106.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010878_ToyCar_case2_normal_IND_ch1_0878.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010878_ToyCar_case2_normal_IND_ch1_0878.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010518_ToyCar_case2_normal_IND_ch1_0518.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010518_ToyCar_case2_normal_IND_ch1_0518.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010454_ToyCar_case4_normal_IND_ch1_0454.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010454_ToyCar_case4_normal_IND_ch1_0454.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010375_ToyCar_case4_normal_IND_ch1_0375.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010375_ToyCar_case4_normal_IND_ch1_0375.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011127_ToyCar_case4_normal_IND_ch1_1127.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011127_ToyCar_case4_normal_IND_ch1_1127.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011185_ToyCar_case4_normal_IND_ch1_1185.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011185_ToyCar_case4_normal_IND_ch1_1185.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010327_ToyCar_case4_normal_IND_ch1_0327.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010327_ToyCar_case4_normal_IND_ch1_0327.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010074_ToyCar_case4_normal_IND_ch1_0074.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010074_ToyCar_case4_normal_IND_ch1_0074.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010051_ToyCar_case3_normal_IND_ch1_0051.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010051_ToyCar_case3_normal_IND_ch1_0051.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010918_ToyCar_case2_normal_IND_ch1_0918.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010918_ToyCar_case2_normal_IND_ch1_0918.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010271_ToyCar_case3_normal_IND_ch1_0271.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010271_ToyCar_case3_normal_IND_ch1_0271.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011295_ToyCar_case3_normal_IND_ch1_1295.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011295_ToyCar_case3_normal_IND_ch1_1295.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010785_ToyCar_case3_normal_IND_ch1_0785.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010785_ToyCar_case3_normal_IND_ch1_0785.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010096_ToyCar_case2_normal_IND_ch1_0096.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010096_ToyCar_case2_normal_IND_ch1_0096.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010964_ToyCar_case2_normal_IND_ch1_0964.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010964_ToyCar_case2_normal_IND_ch1_0964.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010957_ToyCar_case3_normal_IND_ch1_0957.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010957_ToyCar_case3_normal_IND_ch1_0957.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011123_ToyCar_case4_normal_IND_ch1_1123.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011123_ToyCar_case4_normal_IND_ch1_1123.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010104_ToyCar_case4_normal_IND_ch1_0104.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010104_ToyCar_case4_normal_IND_ch1_0104.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010317_ToyCar_case3_normal_IND_ch1_0317.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010317_ToyCar_case3_normal_IND_ch1_0317.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010383_ToyCar_case4_normal_IND_ch1_0383.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010383_ToyCar_case4_normal_IND_ch1_0383.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010854_ToyCar_case3_normal_IND_ch1_0854.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010854_ToyCar_case3_normal_IND_ch1_0854.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010516_ToyCar_case3_normal_IND_ch1_0516.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010516_ToyCar_case3_normal_IND_ch1_0516.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010777_ToyCar_case4_normal_IND_ch1_0777.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010777_ToyCar_case4_normal_IND_ch1_0777.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010494_ToyCar_case2_normal_IND_ch1_0494.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010494_ToyCar_case2_normal_IND_ch1_0494.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010437_ToyCar_case2_normal_IND_ch1_0437.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010437_ToyCar_case2_normal_IND_ch1_0437.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010114_ToyCar_case2_normal_IND_ch1_0114.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010114_ToyCar_case2_normal_IND_ch1_0114.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011230_ToyCar_case4_normal_IND_ch1_1230.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011230_ToyCar_case4_normal_IND_ch1_1230.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011192_ToyCar_case4_normal_IND_ch1_1192.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011192_ToyCar_case4_normal_IND_ch1_1192.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010360_ToyCar_case4_normal_IND_ch1_0360.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010360_ToyCar_case4_normal_IND_ch1_0360.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010505_ToyCar_case2_normal_IND_ch1_0505.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010505_ToyCar_case2_normal_IND_ch1_0505.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010431_ToyCar_case4_normal_IND_ch1_0431.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010431_ToyCar_case4_normal_IND_ch1_0431.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010274_ToyCar_case3_normal_IND_ch1_0274.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010274_ToyCar_case3_normal_IND_ch1_0274.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011082_ToyCar_case4_normal_IND_ch1_1082.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011082_ToyCar_case4_normal_IND_ch1_1082.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010221_ToyCar_case3_normal_IND_ch1_0221.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010221_ToyCar_case3_normal_IND_ch1_0221.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010926_ToyCar_case2_normal_IND_ch1_0926.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010926_ToyCar_case2_normal_IND_ch1_0926.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010949_ToyCar_case3_normal_IND_ch1_0949.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010949_ToyCar_case3_normal_IND_ch1_0949.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011287_ToyCar_case2_normal_IND_ch1_1287.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011287_ToyCar_case2_normal_IND_ch1_1287.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010315_ToyCar_case4_normal_IND_ch1_0315.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010315_ToyCar_case4_normal_IND_ch1_0315.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010136_ToyCar_case4_normal_IND_ch1_0136.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010136_ToyCar_case4_normal_IND_ch1_0136.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011343_ToyCar_case2_normal_IND_ch1_1343.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011343_ToyCar_case2_normal_IND_ch1_1343.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010473_ToyCar_case4_normal_IND_ch1_0473.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010473_ToyCar_case4_normal_IND_ch1_0473.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010166_ToyCar_case3_normal_IND_ch1_0166.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010166_ToyCar_case3_normal_IND_ch1_0166.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010594_ToyCar_case4_normal_IND_ch1_0594.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010594_ToyCar_case4_normal_IND_ch1_0594.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010533_ToyCar_case2_normal_IND_ch1_0533.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010533_ToyCar_case2_normal_IND_ch1_0533.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010702_ToyCar_case3_normal_IND_ch1_0702.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010702_ToyCar_case3_normal_IND_ch1_0702.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010476_ToyCar_case3_normal_IND_ch1_0476.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010476_ToyCar_case3_normal_IND_ch1_0476.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011019_ToyCar_case4_normal_IND_ch1_1019.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011019_ToyCar_case4_normal_IND_ch1_1019.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010547_ToyCar_case2_normal_IND_ch1_0547.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010547_ToyCar_case2_normal_IND_ch1_0547.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010147_ToyCar_case2_normal_IND_ch1_0147.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010147_ToyCar_case2_normal_IND_ch1_0147.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011002_ToyCar_case3_normal_IND_ch1_1002.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011002_ToyCar_case3_normal_IND_ch1_1002.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010705_ToyCar_case3_normal_IND_ch1_0705.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010705_ToyCar_case3_normal_IND_ch1_0705.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010723_ToyCar_case3_normal_IND_ch1_0723.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010723_ToyCar_case3_normal_IND_ch1_0723.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010316_ToyCar_case2_normal_IND_ch1_0316.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010316_ToyCar_case2_normal_IND_ch1_0316.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010032_ToyCar_case3_normal_IND_ch1_0032.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010032_ToyCar_case3_normal_IND_ch1_0032.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011023_ToyCar_case4_normal_IND_ch1_1023.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011023_ToyCar_case4_normal_IND_ch1_1023.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010167_ToyCar_case3_normal_IND_ch1_0167.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010167_ToyCar_case3_normal_IND_ch1_0167.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010785_ToyCar_case2_normal_IND_ch1_0785.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010785_ToyCar_case2_normal_IND_ch1_0785.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010758_ToyCar_case3_normal_IND_ch1_0758.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010758_ToyCar_case3_normal_IND_ch1_0758.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010862_ToyCar_case2_normal_IND_ch1_0862.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010862_ToyCar_case2_normal_IND_ch1_0862.npy,f55a011a8ef1,training
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010780_ToyCar_case2_normal_IND_ch1_0780.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010780_ToyCar_case2_normal_IND_ch1_0780.npy,f55a011a8ef1,training
