"board","case","model","setup","region","used_bytes","region_bytes","percent_used"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_euclidean_fp32","FLASH","81564","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_actboundaries_knn16_fp32","FLASH","85452","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_euclidean_fp32","FLASH","81332","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_all_pertensor_knn16_fp32","FLASH","85228","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_euclidean_fp32","FLASH","91316","134217728","0.07"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_perchannel_knn16_fp32","FLASH","95204","134217728","0.07"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_euclidean_fp32","FLASH","88484","134217728","0.07"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","16662b29beb3","w_proj_pertensor_knn16_fp32","FLASH","92380","134217728","0.07"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_euclidean_fp32","FLASH","159012","134217728","0.12"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","full_fp32_knn16_fp32","FLASH","162900","134217728","0.12"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_fp32","FLASH","83676","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_euclidean_int8","FLASH","83596","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_fp32","FLASH","87572","134217728","0.07"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qab_knn16_int8","FLASH","84588","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_fp32","FLASH","79292","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_euclidean_int8","FLASH","79204","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_fp32","FLASH","83180","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","DTCM","6280","65536","9.58"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h16_qabar_knn16_int8","FLASH","80196","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_fp32","FLASH","83676","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_euclidean_int8","FLASH","83588","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_fp32","FLASH","87564","134217728","0.07"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qab_knn16_int8","FLASH","84580","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_fp32","FLASH","79284","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_euclidean_int8","FLASH","79204","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_fp32","FLASH","83180","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","DTCM","4232","65536","6.46"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","true_int8_h8_qabar_knn16_int8","FLASH","80196","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_euclidean_fp32","FLASH","78612","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qab_knn16_fp32","FLASH","82508","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_euclidean_fp32","FLASH","80420","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_perchannel_qabar_knn16_fp32","FLASH","84308","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","SRAMAHB","0","32768","0"
