held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1,auc,pauc,cov_condition_number,config_name,model_hash,d_state,n_layers,expand,selective,discretization,flash_footprint_int8_kb,streaming_peak_ram_int8_kb,streaming_peak_ram_fp32_kb,head_flash_fp32_kb,total_flash_kb,flags_nothing,flags_everything
1,mean,knn_full,parametric_p99_equiv,1.7309357305290796,0.9712230215827338,0.5113636363636364,0.7481060606060606,0.6699751861042184,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,mean,knn_full,kde_p99_equiv,3.368583441601717,0.8181818181818182,0.0681818181818181,0.5265151515151515,0.1258741258741259,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,mean,knn_full,evt_p999_equiv,6.4143642217631385,0.0,0.0,0.5,0.0,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,True,False
1,mean,knn_full,parametric_p999_equiv,1.90282231552544,0.968503937007874,0.4659090909090909,0.7253787878787878,0.629156010230179,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,mean,knn_full,kde_p999_equiv,3.650911848488864,0.0,0.0,0.5,0.0,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,True,False
1,mean,knn_full,mad,1.5795936733154223,0.9788359788359788,0.7007575757575758,0.8428030303030303,0.8167770419426048,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,mean,knn_full,iqr,1.6793310122512035,0.9736842105263158,0.5606060606060606,0.7727272727272727,0.7115384615384616,0.8840392561983471,0.8252108404620366,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.511842364221898,0.935,0.7083333333333334,0.8295454545454546,0.8060344827586207,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.6182711706589843,0.9825581395348836,0.6401515151515151,0.8143939393939394,0.7752293577981652,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.63712752056414,0.9879518072289156,0.6212121212121212,0.8068181818181818,0.7627906976744186,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.5136239861525922,0.9396984924623116,0.7083333333333334,0.8314393939393939,0.8077753779697624,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.5196218092043383,0.9396984924623116,0.7083333333333334,0.8314393939393939,0.8077753779697624,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.5200707933764936,0.9396984924623116,0.7083333333333334,0.8314393939393939,0.8077753779697624,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.61100707800391,0.9825581395348836,0.6401515151515151,0.8143939393939394,0.7752293577981652,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.57473493542738,0.978021978021978,0.6742424242424242,0.8295454545454546,0.7982062780269058,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.6226929196865163,0.9824561403508772,0.6363636363636364,0.8125,0.7724137931034483,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,evt_p999_equiv,1.7070193044663051,1.0,0.5378787878787878,0.7689393939393939,0.6995073891625616,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,1.6285343312843132,0.9824561403508772,0.6363636363636364,0.8125,0.7724137931034483,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.7154784475378342,1.0,0.5151515151515151,0.7575757575757576,0.68,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,mad,1.668787357219942,0.9935483870967742,0.5833333333333334,0.7897727272727273,0.7350835322195705,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,mean,knn_clustered_16,iqr,1.7753141427804886,1.0,0.4393939393939394,0.7196969696969697,0.6105263157894737,0.8250975665748393,0.8435007974481659,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,euclidean,perentile_same_machie_95.0,2.7286157608032227,0.900709219858156,0.4810606060606061,0.7140151515151515,0.6271604938271605,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,perentile_same_machie_99.0,4.0901079177856445,0.84,0.0795454545454545,0.5321969696969697,0.1453287197231834,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,perentile_same_machie_99.5,11.257254600524902,0.8,0.0303030303030303,0.5113636363636364,0.0583941605839416,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,evt_p95_equiv,2.712542185254692,0.9066666666666666,0.5151515151515151,0.7310606060606061,0.6570048309178744,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,parametric_p95_equiv,3.018146309854206,0.9431818181818182,0.3143939393939394,0.6477272727272727,0.4715909090909091,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,kde_p95_equiv,2.8268423460685117,0.9333333333333332,0.4242424242424242,0.696969696969697,0.5833333333333334,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,evt_p99_equiv,4.208752463070589,0.8260869565217391,0.0719696969696969,0.5284090909090909,0.1324041811846689,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,parametric_p99_equiv,3.4967752337253293,0.9183673469387756,0.1704545454545454,0.5776515151515151,0.2875399361022364,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,kde_p99_equiv,7.593785358903736,0.8,0.0606060606060606,0.5227272727272727,0.1126760563380281,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,evt_p999_equiv,22.89290572593667,0.0,0.0,0.5,0.0,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,True,False
1,max,euclidean,parametric_p999_equiv,4.124048275619382,0.8260869565217391,0.0719696969696969,0.5284090909090909,0.1324041811846689,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,kde_p999_equiv,13.045774032364148,0.0,0.0,0.4981060606060606,0.0,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,True,False
1,max,euclidean,mad,2.9713799953460693,0.9361702127659576,0.3333333333333333,0.6553030303030303,0.4916201117318435,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,euclidean,iqr,3.312119632959366,0.9402985074626866,0.2386363636363636,0.6117424242424242,0.3806646525679758,0.8674098943985308,0.706484703494273,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,0.25,76.3125,False,False
1,max,mahalanobis,perentile_same_machie_95.0,16.014646969425744,0.949438202247191,0.6401515151515151,0.803030303030303,0.7647058823529411,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,perentile_same_machie_99.0,21.86430268012358,0.943661971830986,0.2537878787878788,0.6193181818181818,0.4,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,perentile_same_machie_99.5,30.823480828007792,0.6666666666666666,0.0151515151515151,0.5037878787878788,0.0296296296296296,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,evt_p95_equiv,16.00408269879799,0.9441340782122905,0.6401515151515151,0.8011363636363636,0.7629796839729119,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,parametric_p95_equiv,16.267332919966545,0.9473684210526316,0.6136363636363636,0.7897727272727273,0.7448275862068966,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,kde_p95_equiv,16.0898184287676,0.9488636363636364,0.6325757575757576,0.7992424242424242,0.759090909090909,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,evt_p99_equiv,21.803221589360717,0.943661971830986,0.2537878787878788,0.6193181818181818,0.4,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,parametric_p99_equiv,17.92331769356041,0.9710144927536232,0.5075757575757576,0.7462121212121212,0.6666666666666666,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,kde_p99_equiv,28.545605923646647,0.7894736842105263,0.0568181818181818,0.5208333333333334,0.1060070671378091,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,evt_p999_equiv,45.18133398491206,0.0,0.0,0.5,0.0,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,True,False
1,max,mahalanobis,parametric_p999_equiv,19.98068788382396,0.9565217391304348,0.3333333333333333,0.6590909090909091,0.4943820224719101,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,kde_p999_equiv,35.1826621618444,0.0,0.0,0.4981060606060606,0.0,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,True,False
1,max,mahalanobis,mad,16.92767549712645,0.9629629629629628,0.5909090909090909,0.7840909090909091,0.7323943661971831,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,mahalanobis,iqr,18.4775118486326,0.9682539682539684,0.4621212121212121,0.7234848484848485,0.6256410256410256,0.8956898530762167,0.7902620704654197,78.02308628736414,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,16.25,92.3125,False,False
1,max,knn_full,perentile_same_machie_95.0,2.3225400942249648,0.933734939759036,0.5871212121212122,0.7727272727272727,0.7209302325581395,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,perentile_same_machie_99.0,3.496372709598466,0.8666666666666667,0.0984848484848484,0.5416666666666666,0.1768707482993197,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,perentile_same_machie_99.5,10.77227523948156,0.8,0.0303030303030303,0.5113636363636364,0.0583941605839416,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,evt_p95_equiv,2.309322891545952,0.9294117647058824,0.5984848484848485,0.7765151515151515,0.728110599078341,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,parametric_p95_equiv,2.731074826776473,0.9565217391304348,0.3333333333333333,0.6590909090909091,0.4943820224719101,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,kde_p95_equiv,2.48739018480513,0.9548872180451128,0.4810606060606061,0.7291666666666666,0.6397984886649875,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,evt_p99_equiv,3.539813606782269,0.8571428571428571,0.0909090909090909,0.5378787878787878,0.1643835616438356,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,parametric_p99_equiv,3.1191545847120823,0.9333333333333332,0.2121212121212121,0.5984848484848485,0.345679012345679,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,kde_p99_equiv,6.975061813078296,0.8,0.0606060606060606,0.5227272727272727,0.1126760563380281,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,evt_p999_equiv,25.60297326999812,0.0,0.0,0.5,0.0,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,True,False
1,max,knn_full,parametric_p999_equiv,3.62006458090094,0.84,0.0795454545454545,0.5321969696969697,0.1453287197231834,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,kde_p999_equiv,12.506246703265688,0.0,0.0,0.4981060606060606,0.0,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,True,False
1,max,knn_full,mad,2.5531266658037914,0.9596774193548387,0.4507575757575757,0.7159090909090909,0.6134020618556701,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_full,iqr,2.763259304412162,0.9550561797752808,0.3219696969696969,0.6534090909090909,0.4815864022662889,0.8381255739210285,0.7400288772896428,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,810.0,886.0625,False,False
1,max,knn_clustered_16,perentile_same_machie_95.0,2.375342063984748,0.9212121212121211,0.5757575757575758,0.7632575757575758,0.7086247086247086,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,perentile_same_machie_99.0,2.680475174878108,0.9908256880733946,0.4090909090909091,0.7026515151515151,0.579088471849866,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,perentile_same_machie_99.5,2.817590125650005,0.9883720930232558,0.3219696969696969,0.6590909090909091,0.4857142857142857,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,evt_p95_equiv,2.356145292339672,0.9171597633136096,0.5871212121212122,0.7670454545454546,0.7159353348729792,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,parametric_p95_equiv,2.373350785297474,0.9156626506024096,0.5757575757575758,0.7613636363636364,0.7069767441860465,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,kde_p95_equiv,2.3756393111065712,0.9212121212121211,0.5757575757575758,0.7632575757575758,0.7086247086247086,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,evt_p99_equiv,2.7147172195254963,0.9903846153846154,0.3901515151515151,0.6931818181818182,0.5597826086956522,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,parametric_p99_equiv,2.55943018719655,0.9696969696969696,0.4848484848484848,0.7348484848484849,0.6464646464646465,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,kde_p99_equiv,2.6935082556892542,0.9906542056074766,0.4015151515151515,0.6988636363636364,0.5714285714285714,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,evt_p999_equiv,3.575547347128225,1.0,0.0492424242424242,0.5246212121212122,0.0938628158844765,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,parametric_p999_equiv,2.7854014062942367,0.9891304347826086,0.3446969696969697,0.6704545454545454,0.5112359550561798,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,kde_p999_equiv,3.178661656152181,1.0,0.2083333333333333,0.6041666666666666,0.3448275862068966,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,mad,2.6749892799234414,0.990909090909091,0.4128787878787879,0.7045454545454546,0.5828877005347594,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,max,knn_clustered_16,iqr,2.913395266409428,0.9871794871794872,0.2916666666666667,0.6439393939393939,0.4502923976608187,0.8339789944903582,0.7667464114832536,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.12890625,68.515625,4.0,80.0625,False,False
1,concat_mean_last,euclidean,perentile_same_machie_95.0,2.030930995941162,0.9153439153439152,0.6553030303030303,0.7973484848484849,0.7637969094922737,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,perentile_same_machie_99.0,9.71608829498291,0.8260869565217391,0.0719696969696969,0.5284090909090909,0.1324041811846689,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,perentile_same_machie_99.5,13.187686920166016,0.8333333333333334,0.0378787878787878,0.5151515151515151,0.072463768115942,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,evt_p95_equiv,2.1833436637639125,0.9411764705882352,0.5454545454545454,0.7556818181818182,0.6906474820143885,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,parametric_p95_equiv,2.38621462132989,0.9069767441860463,0.2954545454545454,0.6325757575757576,0.4457142857142857,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,kde_p95_equiv,2.254485526866489,0.934959349593496,0.4356060606060606,0.7026515151515151,0.5943152454780362,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,evt_p99_equiv,6.194269080246643,0.8275862068965517,0.0909090909090909,0.5359848484848485,0.1638225255972696,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,parametric_p99_equiv,2.9764687216248884,0.8695652173913043,0.1515151515151515,0.5643939393939394,0.2580645161290322,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,kde_p99_equiv,12.160045952438312,0.8181818181818182,0.0681818181818181,0.5265151515151515,0.1258741258741259,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,evt_p999_equiv,68.74282037285971,0.0,0.0,0.5,0.0,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,True,False
1,concat_mean_last,euclidean,parametric_p999_equiv,3.813275709599917,0.8378378378378378,0.1174242424242424,0.5473484848484849,0.2059800664451827,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,kde_p999_equiv,13.639035069767054,0.0,0.0,0.5,0.0,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,True,False
1,concat_mean_last,euclidean,mad,1.6878738403320312,0.8941176470588236,0.8636363636363636,0.8806818181818182,0.8786127167630058,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,euclidean,iqr,1.81157785654068,0.8831168831168831,0.7727272727272727,0.8352272727272727,0.8242424242424242,0.9226497933884297,0.7375217485863419,,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,0.5,76.5625,False,False
1,concat_mean_last,mahalanobis,perentile_same_machie_95.0,63.56463604662971,0.9285714285714286,0.6401515151515151,0.7954545454545454,0.757847533632287,0.8277949954086318,0.7721986612536852,19525510.260468688,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,64.5,140.5625,False,False
1,concat_mean_last,mahalanobis,perentile_same_machie_99.0,435.68839284469897,0.8888888888888888,0.0606060606060606,0.5265151515151515,0.1134751773049645,0.8277949954086318,0.7721986612536852,19525510.260468688,2878ff75bc8a.yaml,a4d5a89d0551,32,4,1,True,zoh,76.0625,17.19140625,68.765625,64.5,140.5625,False,False
