config_name,model_hash,held_out_case,d_state,n_layers,expand,selective,discretization,check,unit,metric,value
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[0:32],skill_real,0.5323333817673357
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[0:32],skill_zeroed,-2.8302704091409705
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[0:32],state_contribution,3.362603790908306
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[256:288],real_loss,0.0326850898563861
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[256:288],zeroed_loss,0.2625125646591186
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[256:288],persistence,0.0682168453931808
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[256:288],skill_real,0.5208648293834255
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[256:288],skill_zeroed,-2.8482073327501034
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[256:288],state_contribution,3.369072162133529
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[288:320],real_loss,0.0336993522942066
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[288:320],zeroed_loss,0.2617488801479339
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[288:320],persistence,0.0715298652648925
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[288:320],skill_real,0.5288771736195828
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[288:320],skill_zeroed,-2.6592950256317955
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,zero_state,[288:320],state_contribution,3.1881721992513783
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer0,min_ms,3.7931466102600098
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer0,max_ms,1069.4525146484375
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer0,median_ms,210.52198791503903
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer0,mean_ms,154.30079650878906
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer0,std_ms,92.467529296875
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer0,frac_below_conv_window,0.33154296875
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer1,min_ms,2.603548765182495
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer1,max_ms,369.2737731933594
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer1,median_ms,210.52198791503903
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer1,mean_ms,173.0155029296875
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer1,std_ms,73.02040100097656
615b3e5e8dc9.yaml,3944b0a8c4ce,1,32,2,1,True,euler,half_life,layer1,frac_below_conv_window,0.2138671875
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[0:32],real_loss,0.0335567221045494
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[0:32],zeroed_loss,0.0953756868839263
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[0:32],persistence,0.0707615911960601
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[0:32],skill_real,0.5257777342573698
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[0:32],skill_zeroed,-0.3478454239343993
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[0:32],state_contribution,0.8736231581917692
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[256:288],real_loss,0.0329852774739265
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[256:288],zeroed_loss,0.0956580862402916
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[256:288],persistence,0.0682168453931808
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[256:288],skill_real,0.5164643383344747
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[256:288],skill_zeroed,-0.4022648759107505
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[256:288],state_contribution,0.9187292142452252
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[288:320],real_loss,0.0341720469295978
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[288:320],zeroed_loss,0.0988016873598098
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[288:320],persistence,0.0715298652648925
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[288:320],skill_real,0.5222688201207928
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[288:320],skill_zeroed,-0.3812648324433867
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,zero_state,[288:320],state_contribution,0.9035336525641795
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer0,min_ms,0.8027466535568237
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer0,max_ms,755.7333374023438
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer0,median_ms,3.660823822021485
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer0,mean_ms,11.024415969848633
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer0,std_ms,34.51617813110352
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer0,frac_below_conv_window,0.98974609375
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer1,min_ms,0.8027466535568237
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer1,max_ms,447.2429504394531
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer1,median_ms,3.990172863006592
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer1,mean_ms,10.835962295532228
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer1,std_ms,25.76432991027832
88c8a2386977.yaml,1d0f615af9a7,1,32,2,1,False,zoh,half_life,layer1,frac_below_conv_window,0.9931640625
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[0:32],real_loss,0.0364622101187706
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[0:32],zeroed_loss,0.1122819781303405
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[0:32],persistence,0.0707615911960601
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[0:32],skill_real,0.484717492887572
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[0:32],skill_zeroed,-0.5867644612348986
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[0:32],state_contribution,1.0714819541224705
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[256:288],real_loss,0.0416202284395694
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[256:288],zeroed_loss,0.1165976598858833
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[256:288],persistence,0.0682168453931808
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[256:288],skill_real,0.3898834195617913
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[256:288],skill_zeroed,-0.709220929432465
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[256:288],state_contribution,1.0991043489942562
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[288:320],real_loss,0.0367646068334579
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[288:320],zeroed_loss,0.1144741103053093
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[288:320],persistence,0.0715298652648925
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[288:320],skill_real,0.4860243802038544
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[288:320],skill_zeroed,-0.6003680404175749
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,zero_state,[288:320],state_contribution,1.0863924206214293
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer0,min_ms,3.4392566680908203
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer0,max_ms,210.52198791503903
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer0,median_ms,210.52198791503903
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer0,mean_ms,198.3529052734375
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer0,std_ms,46.95691680908203
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer0,frac_below_conv_window,0.06298828125
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer1,min_ms,5.967581272125244
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer1,max_ms,258.94610595703125
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer1,median_ms,210.52198791503903
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer1,mean_ms,201.28260803222656
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer1,std_ms,39.71035003662109
dd85abe752ba.yaml,f517b199970d,1,32,2,1,False,euler,half_life,layer1,frac_below_conv_window,0.05224609375
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[0:32],real_loss,0.0342051647603511
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[0:32],zeroed_loss,0.5030511617660522
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[0:32],persistence,0.0707615911960601
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[0:32],skill_real,0.5166139683662789
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[0:32],skill_zeroed,-6.109099064381424
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[0:32],state_contribution,6.625713032747703
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[256:288],real_loss,0.0346806198358535
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[256:288],zeroed_loss,0.50348961353302
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[256:288],persistence,0.0682168453931808
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[256:288],skill_real,0.4916120844350807
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[256:288],skill_zeroed,-6.380722615228852
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[256:288],state_contribution,6.872334699663933
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[288:320],real_loss,0.0359216183423996
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[288:320],zeroed_loss,0.5043423175811768
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[288:320],persistence,0.0715298652648925
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[288:320],skill_real,0.4978095064296142
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[288:320],skill_zeroed,-6.050793619049523
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,zero_state,[288:320],state_contribution,6.548603125479137
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,half_life,layer0,min_ms,0.8027466535568237
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,half_life,layer0,max_ms,18754.001953125
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,half_life,layer0,median_ms,5.6622724533081055
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,half_life,layer0,mean_ms,34.39091491699219
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,half_life,layer0,std_ms,378.7208251953125
35e13b3d6a57.yaml,8c4aead7227f,1,32,1,2,True,zoh,half_life,layer0,frac_below_conv_window,0.973876953125
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[0:32],real_loss,0.0345187932252883
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[0:32],zeroed_loss,0.3283018171787262
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[0:32],persistence,0.0707615911960601
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[0:32],skill_real,0.5121817833399667
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[0:32],skill_zeroed,-3.639548258165868
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[0:32],state_contribution,4.151730041505834
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[256:288],real_loss,0.0349774956703186
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[256:288],zeroed_loss,0.3390222191810608
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[256:288],persistence,0.0682168453931808
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[256:288],skill_real,0.4872601412639487
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[256:288],skill_zeroed,-3.969772747875416
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[256:288],state_contribution,4.457032889139365
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[288:320],real_loss,0.0362164862453937
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[288:320],zeroed_loss,0.3326349258422851
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[288:320],persistence,0.0715298652648925
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[288:320],skill_real,0.4936872016845656
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[288:320],skill_zeroed,-3.650294315674393
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,zero_state,[288:320],state_contribution,4.1439815173589585
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,half_life,layer0,min_ms,2.879024744033813
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,half_life,layer0,max_ms,546.2760009765625
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,half_life,layer0,median_ms,210.52198791503903
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,half_life,layer0,mean_ms,179.75784301757812
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,half_life,layer0,std_ms,67.8988037109375
91443246bcf9.yaml,78370c3ccbfb,1,32,1,2,True,euler,half_life,layer0,frac_below_conv_window,0.17431640625
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[0:32],real_loss,0.0353747494518756
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[0:32],zeroed_loss,0.2427248209714889
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[0:32],persistence,0.0707615911960601
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[0:32],skill_real,0.5000854438976317
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[0:32],skill_zeroed,-2.430177542206021
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[0:32],state_contribution,2.930262986103653
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[256:288],real_loss,0.0355192348361015
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[256:288],zeroed_loss,0.2608046531677246
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[256:288],persistence,0.0682168453931808
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[256:288],skill_real,0.4793187132682606
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[256:288],skill_zeroed,-2.823170826275051
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[256:288],state_contribution,3.3024895395433114
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[288:320],real_loss,0.0367627888917923
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[288:320],zeroed_loss,0.2531104981899261
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[288:320],persistence,0.0715298652648925
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[288:320],skill_real,0.4860497953456125
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[288:320],skill_zeroed,-2.538528938263704
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,zero_state,[288:320],state_contribution,3.0245787336093164
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,half_life,layer0,min_ms,0.8027466535568237
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,half_life,layer0,max_ms,2704.5419921875
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,half_life,layer0,median_ms,4.890645980834961
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,half_life,layer0,mean_ms,15.774187088012695
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,half_life,layer0,std_ms,60.28010559082031
1fd5020aab7f.yaml,4e6f244b9119,1,32,1,2,False,zoh,half_life,layer0,frac_below_conv_window,0.981689453125
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[0:32],real_loss,0.0358422584831714
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[0:32],zeroed_loss,0.108853556215763
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[0:32],persistence,0.0707615911960601
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[0:32],skill_real,0.4934786248112653
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[0:32],skill_zeroed,-0.5383141387276178
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[0:32],state_contribution,1.031792763538883
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[256:288],real_loss,0.0360947586596012
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[256:288],zeroed_loss,0.1153547093272209
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[256:288],persistence,0.0682168453931808
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[256:288],skill_real,0.4708820313873771
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[256:288],skill_zeroed,-0.6910003484088418
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[256:288],state_contribution,1.161882379796219
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[288:320],real_loss,0.0375928729772567
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[288:320],zeroed_loss,0.112938106060028
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[288:320],persistence,0.0715298652648925
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[288:320],skill_real,0.4744450749621689
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[288:320],skill_zeroed,-0.5788944330006867
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,zero_state,[288:320],state_contribution,1.0533395079628556
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,half_life,layer0,min_ms,4.561406135559082
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,half_life,layer0,max_ms,1432.954833984375
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,half_life,layer0,median_ms,210.52198791503903
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,half_life,layer0,mean_ms,195.19569396972656
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,half_life,layer0,std_ms,56.05247116088867
e383b78a1108.yaml,bf210af21ef5,1,32,1,2,False,euler,half_life,layer0,frac_below_conv_window,0.09033203125
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[0:32],real_loss,0.0342776104807853
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[0:32],zeroed_loss,0.2212608307600021
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[0:32],persistence,0.0707615911960601
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[0:32],skill_real,0.5155901683186873
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[0:32],skill_zeroed,-2.1268492839138045
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[0:32],state_contribution,2.642439452232492
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[256:288],real_loss,0.0352679304778575
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[256:288],zeroed_loss,0.2261829525232315
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[256:288],persistence,0.0682168453931808
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[256:288],skill_real,0.4830026179811728
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[256:288],skill_zeroed,-2.315646615137108
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[256:288],state_contribution,2.798649233118281
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[288:320],real_loss,0.0354943424463272
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[288:320],zeroed_loss,0.2248868495225906
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[288:320],persistence,0.0715298652648925
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[288:320],skill_real,0.5037828980261184
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[288:320],skill_zeroed,-2.143957404222413
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,zero_state,[288:320],state_contribution,2.6477403022485317
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,half_life,layer0,min_ms,0.8027466535568237
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,half_life,layer0,max_ms,470.613525390625
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,half_life,layer0,median_ms,3.783755302429199
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,half_life,layer0,mean_ms,14.26289176940918
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,half_life,layer0,std_ms,35.224388122558594
f3c8b9679081.yaml,a96b30718cb1,1,32,1,1,True,zoh,half_life,layer0,frac_below_conv_window,0.9814453125
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[0:32],real_loss,0.0349553748965263
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[0:32],zeroed_loss,0.1957660317420959
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[0:32],persistence,0.0707615911960601
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[0:32],skill_real,0.5060120284791934
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[0:32],skill_zeroed,-1.766557795452679
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[0:32],state_contribution,2.2725698239318723
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[256:288],real_loss,0.0352476835250854
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[256:288],zeroed_loss,0.1965238749980926
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[256:288],persistence,0.0682168453931808
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[256:288],skill_real,0.4832994208112574
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[256:288],skill_zeroed,-1.880870170196081
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[256:288],state_contribution,2.3641695910073386
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[288:320],real_loss,0.0359358862042427
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[288:320],zeroed_loss,0.1977299898862838
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[288:320],persistence,0.0715298652648925
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[288:320],skill_real,0.4976100392309794
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[288:320],skill_zeroed,-1.7642997670139793
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,zero_state,[288:320],state_contribution,2.2619098062449585
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,half_life,layer0,min_ms,3.2147107124328613
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,half_life,layer0,max_ms,828.2265625
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,half_life,layer0,median_ms,210.52198791503903
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,half_life,layer0,mean_ms,160.20382690429688
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,half_life,layer0,std_ms,82.72990417480469
cd2caed96f33.yaml,a09d692fb204,1,32,1,1,True,euler,half_life,layer0,frac_below_conv_window,0.2890625
ddca9c6767da.yaml,c24ed91eaf8d,1,32,1,1,False,zoh,zero_state,[0:32],real_loss,0.0356310717761516
ddca9c6767da.yaml,c24ed91eaf8d,1,32,1,1,False,zoh,zero_state,[0:32],zeroed_loss,0.0986283197999
